,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
0,2004-01-01,1072933200,8.8,-2.9,4.0,6.1,-5.9,1.6,-1.4,69.45,4.08,,8.33,,,,,25.2,172.6,1025.7,48.5,15.4,,,0.0,07:58:01,1072961881,17:22:30,1072995750,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
1,2004-01-02,1073019600,14.4,7.2,10.8,14.4,4.1,9.7,10.1,95.66,3.77,,29.17,,,,,27.6,200.5,1016.7,100.0,9.5,,,0.0,07:58:09,1073048289,17:23:19,1073082199,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
2,2004-01-03,1073106000,16.5,7.0,12.8,16.5,3.4,12.1,11.1,89.7,17.89,,75.0,,,,,26.7,213.2,1012.5,99.7,12.3,,,0.0,07:58:14,1073134694,17:24:10,1073168650,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72429093815', '72429613841', '72429793812']",obs,
3,2004-01-04,1073192400,6.5,2.3,3.4,3.5,-3.3,-0.9,2.4,93.48,63.54,,100.0,,,,,29.5,69.8,1012.3,100.0,8.9,,,0.0,07:58:17,1073221097,17:25:03,1073255103,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72429093815', '72429613841', '72429793812']",obs,
4,2004-01-05,1073278800,3.0,-1.9,-0.4,-1.1,-7.9,-5.4,-2.5,86.07,3.73,,29.17,,,,,25.1,301.8,1017.4,99.6,12.4,,,0.0,07:58:18,1073307498,17:25:57,1073341557,0.48,"Snow, Overcast",Cloudy skies throughout the day with rain clearing later.,snow,"['72429093815', '72429613841', '72429793812']",obs,
5,2004-01-06,1073365200,-0.9,-13.1,-9.7,-6.4,-24.3,-19.2,-15.2,64.72,0.0,,0.0,,,,,36.3,264.7,1031.1,46.5,15.5,,,0.0,07:58:16,1073393896,17:26:52,1073428012,0.49,Partially cloudy,Clearing in the afternoon.,wind,"['72429093815', '72429613841', '72429793812']",obs,
6,2004-01-07,1073451600,-4.2,-10.9,-7.8,-11.8,-19.7,-15.7,-14.3,60.2,0.0,,0.0,,,,,36.1,242.0,1032.3,27.9,15.3,,,0.0,07:58:13,1073480293,17:27:49,1073514469,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
7,2004-01-08,1073538000,-2.8,-6.7,-4.2,-3.7,-12.7,-8.5,-9.0,71.17,0.38,,12.5,,,,,19.3,179.3,1026.8,93.3,13.1,,,0.0,07:58:07,1073566687,17:28:47,1073600927,0.51,"Snow, Overcast",Cloudy skies throughout the day with afternoon rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
8,2004-01-09,1073624400,-3.7,-10.3,-5.4,-3.7,-18.7,-11.7,-8.6,78.8,0.04,,12.5,,,,,26.9,23.8,1027.2,81.1,14.0,,,0.0,07:57:59,1073653079,17:29:46,1073687386,0.52,"Snow, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,snow,"['72429093815', '72429613841', '72429793812']",obs,
9,2004-01-10,1073710800,-6.6,-13.8,-9.6,-9.2,-20.4,-14.6,-16.0,60.51,0.0,,0.0,,,,,18.7,162.6,1032.9,37.2,16.0,,,0.0,07:57:49,1073739469,17:30:46,1073773846,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
10,2004-01-11,1073797200,2.9,-6.9,-2.4,-2.7,-14.1,-8.6,-9.2,59.86,0.0,,0.0,,,,,32.3,199.0,1022.8,52.6,16.0,,,0.0,07:57:37,1073825857,17:31:47,1073860307,0.57,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
11,2004-01-12,1073883600,3.7,0.9,2.2,-1.4,-5.0,-2.9,-0.9,80.4,0.0,,0.0,,,,,28.8,248.7,1020.1,88.6,13.2,,,0.0,07:57:22,1073912242,17:32:49,1073946769,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
12,2004-01-13,1073970000,0.7,-2.0,-0.7,-4.2,-7.7,-5.7,-4.7,75.68,0.0,,0.0,,,,,28.1,281.9,1023.9,73.7,12.0,,,0.0,07:57:06,1073998626,17:33:53,1074033233,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
13,2004-01-14,1074056400,4.4,-6.9,-1.1,-0.9,-10.4,-5.6,-5.4,73.57,0.05,,8.33,,,,,38.7,244.7,1014.7,68.2,15.0,,,0.0,07:56:47,1074085007,17:34:57,1074119697,0.72,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
14,2004-01-15,1074142800,-0.8,-9.4,-6.3,-7.1,-16.6,-12.2,-11.6,66.2,0.0,,0.0,,,,,34.2,275.5,1021.2,63.5,15.9,,,0.0,07:56:26,1074171386,17:36:02,1074206162,0.77,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
15,2004-01-16,1074229200,-4.2,-8.1,-6.3,-9.6,-14.7,-12.2,-12.7,61.15,0.0,,0.0,,,,,18.4,103.2,1025.9,86.9,15.7,,,0.0,07:56:03,1074257763,17:37:08,1074292628,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
16,2004-01-17,1074315600,1.0,-5.7,-2.7,-1.5,-12.2,-7.8,-6.0,79.39,11.26,,62.5,,,,,19.9,153.7,1016.7,98.1,10.3,,,0.0,07:55:37,1074344137,17:38:14,1074379094,0.88,"Snow, Overcast",Cloudy skies throughout the day with rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
17,2004-01-18,1074402000,3.1,-7.8,-2.4,1.1,-15.2,-8.1,-5.6,79.21,2.43,,37.5,,,,,30.9,317.4,1009.2,71.8,11.9,,,0.0,07:55:10,1074430510,17:39:21,1074465561,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,snow,"['72429093815', '72429613841', '72429793812']",obs,
18,2004-01-19,1074488400,-6.5,-9.0,-7.7,-12.8,-16.5,-14.5,-11.2,76.0,0.0,,0.0,,,,,23.6,302.8,1019.6,91.9,13.6,,,0.0,07:54:41,1074516881,17:40:29,1074552029,0.97,Overcast,Cloudy skies throughout the day.,cloudy,"['72429093815', '72429613841', '72429793812']",obs,
19,2004-01-20,1074574800,-4.3,-11.4,-8.4,-7.8,-16.7,-13.0,-12.5,73.29,0.0,,0.0,,,,,16.4,235.9,1027.0,44.2,15.7,,,0.0,07:54:09,1074603249,17:41:38,1074638498,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
20,2004-01-21,1074661200,0.4,-9.7,-4.6,-6.5,-14.1,-10.4,-10.7,63.16,0.0,,0.0,,,,,36.1,187.0,1021.5,83.1,16.0,,,0.0,07:53:36,1074689616,17:42:47,1074724967,1.0,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
21,2004-01-22,1074747600,1.1,-14.0,-7.3,-4.7,-21.7,-15.3,-14.2,58.34,0.0,,0.0,,,,,40.7,276.4,1019.1,35.8,15.1,,,0.0,07:53:00,1074775980,17:43:56,1074811436,0.0,Partially cloudy,Becoming cloudy in the afternoon.,wind,"['72429093815', '72429613841', '72429793812']",obs,
22,2004-01-23,1074834000,-5.1,-14.8,-10.7,-6.1,-23.7,-18.0,-16.4,63.32,0.0,,0.0,,,,,24.8,223.8,1019.4,73.5,13.2,,,0.0,07:52:23,1074862343,17:45:06,1074897906,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
23,2004-01-24,1074920400,-2.4,-13.0,-7.1,-4.8,-19.9,-13.3,-12.3,67.28,0.0,,0.0,,,,,28.6,110.9,1018.1,51.9,14.9,,,0.0,07:51:43,1074948703,17:46:16,1074984376,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
24,2004-01-25,1075006800,-6.9,-13.1,-10.1,-13.7,-22.6,-18.6,-14.7,70.57,9.08,,33.33,,,5.0,,33.6,74.4,1018.3,62.9,11.4,,,0.0,07:51:02,1075035062,17:47:27,1075070847,0.08,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
25,2004-01-26,1075093200,3.1,-7.7,-3.1,2.2,-16.0,-7.1,-3.8,94.47,1.86,,26.32,,,8.0,,26.5,94.1,1010.0,97.4,3.1,,,0.0,07:50:19,1075121419,17:48:38,1075157318,0.12,"Snow, Overcast",Cloudy skies throughout the day with rain clearing later.,snow,"['72429093815', '72429613841', '72429793812']",obs,
26,2004-01-27,1075179600,5.1,-9.2,-2.4,1.9,-18.9,-9.4,-4.7,84.39,4.9,,12.5,,,3.0,,45.0,222.8,1008.5,96.4,8.9,,,0.0,07:49:34,1075207774,17:49:49,1075243789,0.17,"Snow, Overcast",Cloudy skies throughout the day with rain clearing later.,snow,"['72429093815', '72429613841', '72429793812']",obs,
27,2004-01-28,1075266000,-6.3,-14.0,-9.7,-14.1,-24.2,-18.9,-14.0,71.3,0.0,,0.0,,,5.0,,35.9,245.8,1021.1,46.8,15.3,,,0.0,07:48:47,1075294127,17:51:00,1075330260,0.21,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
28,2004-01-29,1075352400,-7.5,-12.2,-10.5,-10.1,-19.4,-16.2,-14.2,74.88,0.11,,16.67,,,5.0,,27.5,274.5,1019.4,77.6,10.9,,,0.0,07:47:58,1075380478,17:52:12,1075416732,0.26,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
29,2004-01-30,1075438800,-11.5,-19.6,-15.3,-17.9,-29.9,-24.4,-19.4,71.02,0.21,,4.17,,,5.0,,29.0,274.6,1018.2,46.9,14.0,,,0.0,07:47:07,1075466827,17:53:24,1075503204,0.31,"Snow, Partially cloudy",Clearing in the afternoon with early morning rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
30,2004-01-31,1075525200,-10.9,-22.7,-17.0,-10.9,-32.1,-22.4,-21.9,66.66,0.0,,0.0,,,5.0,,18.1,215.0,1024.9,11.9,16.0,,,0.0,07:46:15,1075553175,17:54:36,1075589676,0.35,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
31,2004-02-01,1075611600,-4.5,-15.9,-10.0,-10.3,-23.3,-15.9,-15.9,63.13,0.0,,0.0,,,3.0,,20.0,82.7,1028.9,10.8,16.0,,,0.0,07:45:21,1075639521,17:55:48,1075676148,0.39,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
32,2004-02-02,1075698000,2.3,-6.4,-1.8,-1.5,-13.1,-7.0,-6.7,70.15,7.27,,41.67,,,3.0,,20.9,115.5,1021.9,60.6,14.2,,,0.0,07:44:25,1075725865,17:57:00,1075762620,0.43,"Snow, Partially cloudy",Partly cloudy throughout the day with rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
33,2004-02-03,1075784400,3.9,-5.3,-0.4,0.4,-12.7,-6.3,-2.2,87.91,3.53,,39.13,,,,,35.5,237.4,1017.6,100.0,8.3,,,0.0,07:43:27,1075812207,17:58:12,1075849092,0.46,"Snow, Overcast",Cloudy skies throughout the day with rain clearing later.,snow,"['72429093815', '72429613841', '72429793812']",obs,
34,2004-02-04,1075870800,-1.0,-8.5,-4.9,-2.0,-13.3,-8.9,-8.6,75.69,0.0,,0.0,,,,,23.1,147.5,1032.1,34.9,15.2,,,0.0,07:42:28,1075898548,17:59:24,1075935564,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
35,2004-02-05,1075957200,1.2,-4.6,-1.7,-2.2,-10.0,-7.4,-4.8,80.27,11.04,,41.67,,,,,30.2,78.8,1025.9,94.2,10.5,,,0.0,07:41:28,1075984888,18:00:35,1076022035,0.5,"Snow, Overcast",Cloudy skies throughout the day with rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
36,2004-02-06,1076043600,6.6,-3.1,0.9,3.1,-9.2,-3.6,-0.4,91.49,7.09,,29.17,,,,,23.1,238.1,1011.8,100.0,9.1,,,0.0,07:40:25,1076071225,18:01:47,1076108507,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['72429093815', '72429613841', '72429793812']",obs,
37,2004-02-07,1076130000,-2.1,-4.3,-3.4,-6.8,-11.6,-9.3,-5.2,86.82,0.07,,13.04,,,5.0,,28.9,277.5,1017.4,96.2,6.8,,,0.0,07:39:22,1076157562,18:02:59,1076194979,0.51,"Snow, Overcast",Cloudy skies throughout the day with rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
38,2004-02-08,1076216400,-2.1,-9.2,-5.1,-7.7,-13.6,-10.4,-8.1,80.16,2.0,,8.33,,,5.0,,21.6,230.8,1031.9,40.9,13.7,,,0.0,07:38:16,1076243896,18:04:11,1076281451,0.53,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
39,2004-02-09,1076302800,3.0,-5.0,0.2,-2.6,-10.7,-5.8,-3.9,74.53,0.0,,0.0,,,,,37.9,210.9,1024.2,60.1,15.7,,,0.0,07:37:10,1076330230,18:05:22,1076367922,0.55,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
40,2004-02-10,1076389200,3.1,-4.1,-0.6,-3.2,-11.0,-6.6,-4.5,75.85,0.0,,0.0,,,,,39.1,244.8,1021.2,63.5,14.1,,,0.0,07:36:01,1076416561,18:06:33,1076454393,0.6,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
41,2004-02-11,1076475600,3.0,-8.0,-2.4,-0.1,-11.2,-5.7,-7.2,70.82,0.0,,0.0,,,,,19.2,212.1,1023.5,1.9,15.8,,,0.0,07:34:52,1076502892,18:07:44,1076540864,0.64,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
42,2004-02-12,1076562000,4.1,-3.8,-0.5,0.8,-9.9,-4.8,-4.9,72.11,0.0,,0.0,,,,,21.8,264.0,1023.6,57.2,15.5,,,0.0,07:33:41,1076589221,18:08:55,1076627335,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
43,2004-02-13,1076648400,-3.7,-5.8,-4.8,-9.3,-13.2,-11.5,-7.6,80.54,0.0,,0.0,,,,,28.3,244.4,1025.2,86.5,12.0,,,0.0,07:32:29,1076675549,18:10:06,1076713806,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
44,2004-02-14,1076734800,4.1,-6.9,-2.2,0.0,-13.0,-6.9,-6.2,75.36,0.0,,0.0,,,,,24.5,253.5,1018.9,20.2,13.0,,,0.0,07:31:15,1076761875,18:11:16,1076800276,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
45,2004-02-15,1076821200,-3.1,-8.7,-4.9,-8.2,-15.1,-11.8,-9.0,73.66,0.0,,0.0,,,,,33.2,66.5,1024.3,43.1,14.2,,,0.0,07:30:01,1076848201,18:12:26,1076886746,0.86,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
46,2004-02-16,1076907600,-0.9,-11.8,-6.5,-4.8,-18.7,-12.1,-14.1,57.95,0.0,,0.0,,,,,18.2,62.5,1032.8,11.2,16.0,,,0.0,07:28:45,1076934525,18:13:36,1076973216,0.91,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
47,2004-02-17,1076994000,3.6,-6.6,-2.1,2.8,-9.2,-3.9,-9.1,59.25,0.0,,0.0,,,,,10.5,193.9,1030.6,21.3,16.0,,,0.0,07:27:27,1077020847,18:14:46,1077059686,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
48,2004-02-18,1077080400,5.3,-6.7,-0.8,2.4,-10.6,-4.6,-7.7,59.66,0.0,,0.0,,,,,19.7,256.9,1028.6,24.3,13.9,,,0.0,07:26:09,1077107169,18:15:55,1077146155,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
49,2004-02-19,1077166800,10.9,0.5,5.6,10.9,-4.0,2.6,-1.7,59.64,0.0,,0.0,,,,,26.1,198.6,1015.7,25.5,15.8,,,0.0,07:24:50,1077193490,18:17:04,1077232624,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
50,2004-02-20,1077253200,10.8,2.4,7.8,10.8,-4.2,4.3,0.6,60.56,2.75,,16.67,,,,,47.7,202.8,1002.7,65.0,13.3,,,0.0,07:23:29,1077279809,18:18:13,1077319093,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
51,2004-02-21,1077339600,2.4,0.2,1.1,-2.2,-5.9,-4.6,-4.9,64.31,0.0,,0.0,,,,,40.5,269.5,1012.4,100.0,14.4,,,0.0,07:22:08,1077366128,18:19:21,1077405561,0.01,Overcast,Cloudy skies throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
52,2004-02-22,1077426000,4.1,-1.5,1.1,4.1,-5.7,-1.5,-4.4,66.96,0.0,,0.0,,,,,14.0,202.2,1024.5,67.4,14.5,,,0.0,07:20:46,1077452446,18:20:29,1077492029,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
53,2004-02-23,1077512400,10.1,-1.3,3.7,10.1,-5.2,1.1,-2.5,64.04,0.0,,0.0,,,,,18.8,130.1,1021.4,64.1,14.9,,,0.0,07:19:22,1077538762,18:21:37,1077578497,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
54,2004-02-24,1077598800,3.9,-1.7,1.1,2.1,-9.4,-3.6,-2.5,77.44,1.6,,16.67,,,,,37.1,87.2,1020.8,99.9,10.2,,,0.0,07:17:58,1077625078,18:22:44,1077664964,0.09,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
55,2004-02-25,1077685200,4.5,-4.3,-0.2,0.2,-10.2,-5.2,-5.9,66.9,0.0,,0.0,,,,,27.1,40.5,1026.8,17.7,15.9,,,0.0,07:16:33,1077711393,18:23:52,1077751432,0.13,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
56,2004-02-26,1077771600,6.8,-3.1,1.0,3.0,-8.7,-3.8,-5.8,62.21,0.0,,0.0,,,,,24.9,55.6,1025.7,23.5,16.0,,,0.0,07:15:06,1077797706,18:24:58,1077837898,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
57,2004-02-27,1077858000,9.5,-3.8,1.9,8.1,-8.9,-1.8,-5.5,63.91,0.0,,0.0,,,,,20.0,41.4,1028.6,8.7,13.5,,,0.0,07:13:40,1077884020,18:26:05,1077924365,0.22,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
58,2004-02-28,1077944400,13.4,-3.8,4.5,13.4,-6.7,3.2,-6.4,51.92,0.0,,0.0,,,,,15.1,146.6,1030.6,10.4,15.3,,,0.0,07:12:12,1077970332,18:27:11,1078010831,0.27,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
59,2004-02-29,1078030800,16.2,2.7,8.5,16.2,-0.5,6.9,-4.9,39.39,0.0,,0.0,,,,,21.3,176.6,1025.1,18.1,16.0,,,0.0,07:10:43,1078056643,18:28:17,1078097297,0.31,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
60,2004-03-01,1078117200,13.0,8.4,10.8,13.0,5.6,9.9,4.2,68.04,8.6,,41.67,,,,,38.6,175.7,1016.7,83.7,14.5,,,0.0,07:09:14,1078142954,18:29:23,1078183763,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
61,2004-03-02,1078203600,13.4,4.6,9.7,13.4,3.8,8.5,4.8,72.67,0.0,,0.0,,,,,35.2,260.0,1019.9,41.3,15.8,,,0.0,07:07:44,1078229264,18:30:28,1078270228,0.4,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
62,2004-03-03,1078290000,10.1,2.0,6.5,10.1,-0.4,5.6,3.9,84.13,1.36,,45.83,,,,,20.3,192.8,1026.1,52.1,10.1,,,0.0,07:06:14,1078315574,18:31:33,1078356693,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
63,2004-03-04,1078376400,13.1,6.9,9.5,13.1,4.8,8.6,9.0,96.84,5.12,,54.17,,,,,18.8,96.9,1018.6,90.8,5.2,,,0.0,07:04:43,1078401883,18:32:38,1078443158,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72429093815', '72429613841', '72429793812']",obs,
64,2004-03-05,1078462800,22.1,11.6,17.1,22.1,11.6,17.1,10.0,65.63,1.01,,41.67,,,,,49.0,202.4,1006.8,63.5,15.8,,,0.0,07:03:11,1078488191,18:33:42,1078529622,0.49,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
65,2004-03-06,1078549200,11.2,3.2,6.7,11.2,0.0,4.0,2.3,74.27,0.38,,12.5,,,,,32.5,272.6,1013.0,82.6,15.5,,,0.0,07:01:39,1078574499,18:34:46,1078616086,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
66,2004-03-07,1078635600,10.6,0.8,4.9,10.6,-4.0,0.7,-0.9,67.88,0.0,,0.0,,,,,46.9,236.0,1014.6,62.6,15.7,,,0.0,07:00:06,1078660806,18:35:50,1078702550,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
67,2004-03-08,1078722000,3.0,0.0,1.4,0.8,-5.8,-3.1,-4.2,66.73,0.0,,0.0,,,,,33.3,275.7,1018.5,98.2,14.9,,,0.0,06:58:33,1078747113,18:36:53,1078789013,0.52,Overcast,Cloudy skies throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
68,2004-03-09,1078808400,4.2,-2.1,0.7,0.1,-5.1,-2.6,-4.2,71.07,0.0,,0.0,,,,,25.1,91.1,1020.0,69.6,15.1,,,0.0,06:56:59,1078833419,18:37:57,1078875477,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
69,2004-03-10,1078894800,7.8,-5.9,1.2,6.6,-8.0,-1.1,-6.8,60.7,0.0,,0.0,,,,,14.6,168.4,1026.7,2.9,12.9,,,0.0,06:55:25,1078919725,18:39:00,1078961940,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
70,2004-03-11,1078981200,10.5,-4.5,3.4,10.5,-12.4,-1.2,-5.1,55.37,1.07,,12.5,,,,,44.8,223.6,1018.1,61.9,15.3,,,0.0,06:53:50,1079006030,18:40:03,1079048403,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72429093815', '72429613841', '72429793812']",obs,
71,2004-03-12,1079067600,0.3,-7.7,-4.6,-5.6,-15.2,-10.9,-10.9,61.61,0.0,,0.0,,,,,31.2,277.5,1023.9,44.8,15.9,,,0.0,06:52:15,1079092335,18:41:05,1079134865,0.68,Partially cloudy,Partly cloudy throughout the day.,wind,"['72429093815', '72429613841', '72429793812']",obs,
72,2004-03-13,1079154000,5.3,-8.6,-1.7,2.4,-13.2,-4.8,-10.5,54.99,0.0,,0.0,,,,,17.9,95.8,1030.9,4.7,16.0,,,0.0,06:50:40,1079178640,18:42:08,1079221328,0.73,Clear,Clear conditions throughout the day.,clear-day,"['72429093815', '72429613841', '72429793812']",obs,
73,2004-03-14,1079240400,9.4,0.7,4.8,5.7,-2.9,1.1,-2.6,59.55,0.26,,12.5,,,,,38.6,205.4,1022.3,66.7,15.9,,,0.0,06:49:05,1079264945,18:43:10,1079307790,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72429093815', '72429613841', '72429793812']",obs,
74,2004-03-15,1079326800,10.3,-2.8,4.0,10.3,-7.0,0.9,-5.4,53.53,0.0,,0.0,,,,,26.6,202.3,1024.8,21.4,15.9,,,0.0,06:47:29,1079351249,18:44:12,1079394252,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
75,2004-03-16,1079413200,3.1,-2.6,-1.1,-1.7,-9.2,-6.9,-3.1,86.34,6.52,,41.67,,,13.0,,47.0,138.1,1014.9,91.6,7.7,,,0.0,06:45:53,1079437553,18:45:14,1079480714,0.9,"Snow, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,snow,"['72429093815', '72429613841', '72429793812']",obs,
76,2004-03-17,1079499600,0.3,-3.7,-1.6,-1.9,-6.4,-4.2,-3.4,87.57,0.63,,12.5,,,15.0,,13.1,189.3,1016.3,99.4,8.9,,,0.0,06:44:16,1079523856,18:46:15,1079567175,0.94,"Snow, Overcast",Cloudy skies throughout the day with rain.,snow,"['72429093815', '72429613841', '72429793812']",obs,
77,2004-03-18,1079586000,3.4,-3.9,0.3,2.0,-5.9,-1.6,-0.8,92.55,6.41,,20.83,,,3.0,,17.8,141.4,1017.5,70.7,3.1,,,0.0,06:42:40,1079610160,18:47:17,1079653637,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
78,2004-03-19,1079672400,5.0,0.5,2.2,1.8,-3.1,-1.2,-0.3,84.04,0.0,,0.0,,,,,19.0,171.8,1028.1,60.9,8.7,,,0.0,06:41:04,1079696464,18:48:18,1079740098,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72429093815', '72429613841', '72429793812']",obs,
79,2004-03-20,1079758800,19.1,2.8,9.7,19.1,-1.1,7.7,4.4,70.28,5.95,,33.33,,,,,46.3,225.0,1018.2,51.2,14.6,,,0.0,06:39:27,1079782767,18:49:19,1079826559,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72429093815', '72429613841', '72429793812']",obs,
